npy_path,label,dataset,media_type
lovora-real/image_1749553717152_3295_2_edited_1_4c8340be.npy,0,lovora-real,real
lovora-real/image_1749553728250_3276_0_edited_0_be2b01a9.npy,0,lovora-real,real
lovora-real/image_1749553747143_3245_3_edited_0_0baf67f3.npy,0,lovora-real,real
lovora-real/image_1749553778592_3268_3_edited_1_74e2d7b4.npy,0,lovora-real,real
lovora-real/image_1749553778592_3268_3_edited_2_af7e2335.npy,0,lovora-real,real
lovora-real/image_1749553811514_3259_3_edited_0_9162bc79.npy,0,lovora-real,real
lovora-real/image_1749553812349_3245_0_edited_1_2d6f09fd.npy,0,lovora-real,real
lovora-real/image_1749553833850_3222_1_edited_0_ceb47a0d.npy,0,lovora-real,real
lovora-real/image_1749553834007_3284_1_edited_0_bf3a4f57.npy,0,lovora-real,real
lovora-real/image_1749553838051_3253_2_edited_0_bf5d277d.npy,0,lovora-real,real
lovora-real/image_1749553858012_3256_2_edited_0_0811b36e.npy,0,lovora-real,real
lovora-real/image_1749553863330_3258_1_edited_1_c4df0777.npy,0,lovora-real,real
lovora-real/image_1749553884529_3266_2_edited_1_6430d450.npy,0,lovora-real,real
lovora-real/image_1749553894047_3264_3_edited_2_a0d6d2f4.npy,0,lovora-real,real
lovora-real/image_1749553894987_3259_0_edited_1_01a30cec.npy,0,lovora-real,real
lovora-real/image_1749553895765_3289_3_edited_0_3dedf9c4.npy,0,lovora-real,real
lovora-real/image_1749553935872_3265_1_edited_1_45c45fd7.npy,0,lovora-real,real
lovora-real/image_1749553952087_3264_1_edited_0_587c3d28.npy,0,lovora-real,real
lovora-real/image_1749553953504_3232_1_edited_0_c44a2375.npy,0,lovora-real,real
lovora-real/image_1749553978027_3246_2_edited_1_84b61043.npy,0,lovora-real,real
lovora-real/image_1749553978054_3260_3_edited_1_37dc9bf1.npy,0,lovora-real,real
lovora-real/image_1749554009911_3271_0_edited_0_641e8f8e.npy,0,lovora-real,real
lovora-real/image_1749554011689_3263_3_edited_0_325242ec.npy,0,lovora-real,real
lovora-real/image_1749554014125_3313_2_edited_1_bb7f0a3b.npy,0,lovora-real,real
lovora-real/image_1749554041419_3289_0_edited_1_134c73c5.npy,0,lovora-real,real
lovora-real/image_1749554045968_3324_0_edited_0_f32bdca3.npy,0,lovora-real,real
lovora-real/image_1749554063976_3283_1_edited_0_5cba27c5.npy,0,lovora-real,real
lovora-real/image_1749554083202_3286_0_edited_0_df962644.npy,0,lovora-real,real
lovora-real/image_1749554085053_3283_1_edited_0_d90ef531.npy,0,lovora-real,real
lovora-real/image_1749554104561_3304_2_edited_1_d0055f95.npy,0,lovora-real,real
lovora-real/image_1749554111338_3225_1_edited_0_69b2a658.npy,0,lovora-real,real
lovora-real/image_1749554119650_3281_1_edited_2_951cfe45.npy,0,lovora-real,real
lovora-real/image_1749554123285_3259_1_edited_0_b6e9bfc4.npy,0,lovora-real,real
lovora-real/image_1749554131417_3310_0_edited_3_3ac98b39.npy,0,lovora-real,real
lovora-real/image_1749554154296_3288_1_edited_0_c8574d5c.npy,0,lovora-real,real
lovora-real/image_1749554161530_3262_3_edited_0_13a6b781.npy,0,lovora-real,real
lovora-real/image_1749554179722_3264_0_edited_1_f0f9698e.npy,0,lovora-real,real
lovora-real/image_1749554180698_3288_0_edited_0_749ce419.npy,0,lovora-real,real
lovora-real/image_1749554183022_3252_2_edited_0_c23a847c.npy,0,lovora-real,real
lovora-real/image_1749554199519_3253_3_edited_0_9a594bf9.npy,0,lovora-real,real
lovora-real/image_1749554215885_3282_1_edited_1_94665b07.npy,0,lovora-real,real
lovora-real/image_1749554220539_3283_2_edited_2_ceb47985.npy,0,lovora-real,real
lovora-real/image_1749554222264_3268_0_edited_0_751440c8.npy,0,lovora-real,real
lovora-real/image_1749554226846_3296_0_edited_0_c4682195.npy,0,lovora-real,real
lovora-real/image_1749554250110_3333_0_edited_0_3c8b7b86.npy,0,lovora-real,real
lovora-real/image_1749554292028_3324_1_edited_0_1630c8e4.npy,0,lovora-real,real
lovora-real/image_1749554305225_3339_0_edited_0_c0bdbbb8.npy,0,lovora-real,real
lovora-real/image_1749554319857_3300_2_edited_0_1d9badad.npy,0,lovora-real,real
lovora-real/image_1749554330432_3278_0_edited_0_c696dd26.npy,0,lovora-real,real
lovora-real/image_1749554330851_3298_0_edited_0_67ee4ef0.npy,0,lovora-real,real
lovora-real/image_1749554348114_3301_2_edited_0_c4c2f285.npy,0,lovora-real,real
lovora-real/image_1749554359032_3289_1_edited_0_4c059215.npy,0,lovora-real,real
lovora-real/image_1749554365999_3247_3_edited_0_941eda83.npy,0,lovora-real,real
lovora-real/image_1749554369559_3331_2_edited_1_3089016a.npy,0,lovora-real,real
lovora-real/image_1749554375572_3306_0_edited_0_28751322.npy,0,lovora-real,real
lovora-real/image_1749554381281_3283_2_edited_2_0fb7366e.npy,0,lovora-real,real
lovora-real/image_1749554389475_3311_2_edited_0_51ce8eaa.npy,0,lovora-real,real
lovora-real/image_1749554398051_3271_3_edited_0_fc9162f2.npy,0,lovora-real,real
lovora-real/image_1749554423222_3300_3_edited_0_9bb4cfae.npy,0,lovora-real,real
lovora-real/image_1749554428586_3356_3_edited_4_de04a5e7.npy,0,lovora-real,real
lovora-real/image_1749554433976_3307_0_edited_0_2f6f1a0c.npy,0,lovora-real,real
lovora-real/image_1749554444121_3357_3_edited_1_b3e2624b.npy,0,lovora-real,real
lovora-real/image_1749554477575_3317_2_edited_0_99497582.npy,0,lovora-real,real
lovora-real/image_1749554481256_3312_0_edited_2_5ae42a26.npy,0,lovora-real,real
lovora-real/image_1749554482726_3334_3_edited_0_e6d77dcc.npy,0,lovora-real,real
lovora-real/image_1749554489471_3292_3_edited_0_7c9befcf.npy,0,lovora-real,real
lovora-real/image_1749554498928_3364_3_edited_0_a328987f.npy,0,lovora-real,real
lovora-real/image_1749554529787_3317_2_edited_0_d9216236.npy,0,lovora-real,real
lovora-real/image_1749554540739_3318_3_edited_0_7ac5cb74.npy,0,lovora-real,real
lovora-real/image_1749554544892_3321_3_edited_1_6e0e1f51.npy,0,lovora-real,real
lovora-real/image_1749554560626_3311_1_edited_2_188131fd.npy,0,lovora-real,real
lovora-real/image_1749554568349_3318_1_edited_0_13b24f92.npy,0,lovora-real,real
lovora-real/image_1749554579864_3308_0_edited_0_790a464b.npy,0,lovora-real,real
lovora-real/image_1749554580811_3295_2_edited_0_f836042c.npy,0,lovora-real,real
lovora-real/image_1749554583406_3352_3_edited_0_0b2b6751.npy,0,lovora-real,real
lovora-real/image_1749554584750_3337_1_edited_0_cf299265.npy,0,lovora-real,real
lovora-real/image_1749554599859_3266_1_edited_1_40a99b29.npy,0,lovora-real,real
lovora-real/image_1749554621678_3370_3_edited_1_ac6e681e.npy,0,lovora-real,real
lovora-real/image_1749554629112_3294_1_edited_0_9aee22de.npy,0,lovora-real,real
lovora-real/image_1749554639124_3341_2_edited_3_74cf3054.npy,0,lovora-real,real
lovora-real/image_1749554649404_3314_3_edited_0_8a19c189.npy,0,lovora-real,real
lovora-real/image_1749554649404_3314_3_edited_1_b9b52e7d.npy,0,lovora-real,real
lovora-real/image_1749554659511_3373_3_edited_2_7ff9fdfb.npy,0,lovora-real,real
lovora-real/image_1749554659970_3332_1_edited_0_9b5a8f3f.npy,0,lovora-real,real
lovora-real/image_1749554701198_3333_3_edited_3_69ca027b.npy,0,lovora-real,real
lovora-real/image_1749554720754_3311_3_edited_0_14aebbf9.npy,0,lovora-real,real
lovora-real/image_1749554744869_3303_1_edited_0_8899b4ba.npy,0,lovora-real,real
lovora-real/image_1749554750502_3278_0_edited_0_32323618.npy,0,lovora-real,real
lovora-real/image_1749554768210_3340_1_edited_1_b75626f3.npy,0,lovora-real,real
lovora-real/image_1749554775403_3382_1_edited_2_73feaf1f.npy,0,lovora-real,real
lovora-real/image_1749554797168_3345_1_edited_0_57fbdb38.npy,0,lovora-real,real
lovora-real/image_1749554797585_3282_0_edited_0_d54068f0.npy,0,lovora-real,real
lovora-real/image_1749554798518_3370_2_edited_4_f415f139.npy,0,lovora-real,real
lovora-real/image_1749554804279_3333_1_edited_1_d63ccf81.npy,0,lovora-real,real
lovora-real/image_1749554804311_3339_0_edited_1_16aa6a48.npy,0,lovora-real,real
lovora-real/image_1749554825883_3362_3_edited_0_2d1c6541.npy,0,lovora-real,real
lovora-real/image_1749554826524_3344_3_edited_0_c34b4cb3.npy,0,lovora-real,real
lovora-real/image_1749554841148_3345_3_edited_1_7ae8620d.npy,0,lovora-real,real
lovora-real/image_1749554888780_3396_0_edited_0_2c63c45c.npy,0,lovora-real,real
lovora-real/image_1749554892001_3369_3_edited_0_f08ebcc8.npy,0,lovora-real,real
lovora-real/image_1749554896764_3350_1_edited_1_233bc77c.npy,0,lovora-real,real
lovora-real/image_1749554928012_3355_1_edited_1_bca657df.npy,0,lovora-real,real
lovora-real/image_1749554929155_3381_2_edited_2_1d7dec67.npy,0,lovora-real,real
lovora-real/image_1749554933733_3329_3_edited_0_7b6210a3.npy,0,lovora-real,real
lovora-real/image_1749554949922_3340_0_edited_1_bd2c7fca.npy,0,lovora-real,real
lovora-real/image_1749554961650_3346_3_edited_0_84158c8f.npy,0,lovora-real,real
lovora-real/image_1749554967709_3363_0_edited_1_6057b8e0.npy,0,lovora-real,real
lovora-real/image_1749554967709_3363_0_edited_2_0d6a7af3.npy,0,lovora-real,real
lovora-real/image_1749554978684_3375_2_edited_1_7907ea92.npy,0,lovora-real,real
lovora-real/image_1749554984232_3361_0_edited_2_c3418fad.npy,0,lovora-real,real
lovora-real/image_1749554984781_3361_2_edited_0_727e3c38.npy,0,lovora-real,real
lovora-real/image_1749554985279_3324_0_edited_0_4501937d.npy,0,lovora-real,real
lovora-real/image_1749555025240_3364_2_edited_0_ab17dd69.npy,0,lovora-real,real
lovora-real/image_1749555042420_3410_2_edited_0_96a5dadd.npy,0,lovora-real,real
lovora-real/image_1749555043494_3408_2_edited_1_d1799780.npy,0,lovora-real,real
lovora-real/image_1749555048625_3370_2_edited_0_5e43f6c1.npy,0,lovora-real,real
lovora-real/image_1749555056859_3371_3_edited_0_c648496a.npy,0,lovora-real,real
lovora-real/image_1749555060858_3304_0_edited_1_8198714c.npy,0,lovora-real,real
lovora-real/image_1749555062372_3363_2_edited_1_06eb89f7.npy,0,lovora-real,real
lovora-real/image_1749555064752_3366_0_edited_0_c57df850.npy,0,lovora-real,real
lovora-real/image_1749555086316_3358_1_edited_0_1a36667b.npy,0,lovora-real,real
lovora-real/image_1749555101989_3355_0_edited_0_e2dabcd0.npy,0,lovora-real,real
lovora-real/image_1749555110538_3368_0_edited_0_7dcb095f.npy,0,lovora-real,real
lovora-real/image_1749555119104_3336_1_edited_0_990a3453.npy,0,lovora-real,real
lovora-real/image_1749555131760_3348_3_edited_1_9b00d294.npy,0,lovora-real,real
lovora-real/image_1749555161615_3350_1_edited_1_e037cb31.npy,0,lovora-real,real
lovora-real/image_1749555169166_3401_2_edited_2_dfe8b0a9.npy,0,lovora-real,real
lovora-real/image_1749555179727_3424_0_edited_1_224e0b1d.npy,0,lovora-real,real
lovora-real/image_1749555194191_3368_3_edited_0_3289a2a7.npy,0,lovora-real,real
lovora-real/image_1749555195979_3347_0_edited_2_e728816c.npy,0,lovora-real,real
lovora-real/image_1749555200886_3378_1_edited_0_0074189d.npy,0,lovora-real,real
lovora-real/image_1749555206745_3364_0_edited_0_20fab622.npy,0,lovora-real,real
lovora-real/image_1749555220966_3377_0_edited_0_e9879409.npy,0,lovora-real,real
lovora-real/image_1749555230129_3411_0_edited_0_ea667802.npy,0,lovora-real,real
lovora-real/image_1749555242701_3386_3_edited_0_db0e15ec.npy,0,lovora-real,real
lovora-real/image_1749555246687_3385_0_edited_0_d7c4c9d6.npy,0,lovora-real,real
lovora-real/image_1749555266891_3320_3_edited_1_e3e56eff.npy,0,lovora-real,real
lovora-real/image_1749555298901_3417_2_edited_0_96f5f786.npy,0,lovora-real,real
lovora-real/image_1749555317520_3390_3_edited_2_3344921c.npy,0,lovora-real,real
lovora-real/image_1749555318970_3325_2_edited_0_12662381.npy,0,lovora-real,real
lovora-real/image_1749555323456_3416_1_edited_1_5ad974f4.npy,0,lovora-real,real
lovora-real/image_1749555325117_3393_3_edited_0_44bacf7d.npy,0,lovora-real,real
lovora-real/image_1749555341654_3408_2_edited_1_79cab38d.npy,0,lovora-real,real
lovora-real/image_1749555357481_3362_1_edited_0_55631a71.npy,0,lovora-real,real
lovora-real/image_1749555372920_3409_3_edited_0_8c6ca66a.npy,0,lovora-real,real
lovora-real/image_1749555373925_3397_0_edited_1_15fc9178.npy,0,lovora-real,real
lovora-real/image_1749555388478_3398_3_edited_0_a7a8ba10.npy,0,lovora-real,real
lovora-real/image_1749555391541_3422_2_edited_0_68e95d6e.npy,0,lovora-real,real
lovora-real/image_1749555392314_3370_3_edited_0_f5b8f2bb.npy,0,lovora-real,real
lovora-real/image_1749555393720_3396_2_edited_0_f4962e54.npy,0,lovora-real,real
lovora-real/image_1749555395519_3381_3_edited_1_2062f06a.npy,0,lovora-real,real
lovora-real/image_1749555398654_3361_2_edited_0_c4b44b4b.npy,0,lovora-real,real
lovora-real/image_1749555400414_3399_3_edited_3_142fef9f.npy,0,lovora-real,real
lovora-real/image_1749555430849_3390_3_edited_0_c4d7fa41.npy,0,lovora-real,real
lovora-real/image_1749555492154_3371_3_edited_0_f8620476.npy,0,lovora-real,real
lovora-real/image_1749555499305_3404_3_edited_0_85072d65.npy,0,lovora-real,real
lovora-real/image_1749555501118_3436_3_edited_4_3943bfea.npy,0,lovora-real,real
lovora-real/image_1749555510923_3422_3_edited_0_37ce88db.npy,0,lovora-real,real
lovora-real/image_1749555522398_3345_3_edited_0_0ebd3b4b.npy,0,lovora-real,real
lovora-real/image_1749555522398_3345_3_edited_1_6536e8ae.npy,0,lovora-real,real
lovora-real/image_1749555526047_3424_1_edited_1_14425d04.npy,0,lovora-real,real
lovora-real/image_1749555531609_3394_2_edited_0_c25018b0.npy,0,lovora-real,real
lovora-real/image_1749555543259_3395_3_edited_0_0c0c2460.npy,0,lovora-real,real
lovora-real/image_1749555543259_3395_3_edited_3_574f6a39.npy,0,lovora-real,real
lovora-real/image_1749555553547_3458_3_edited_1_13d0983a.npy,0,lovora-real,real
lovora-real/image_1749555557676_3415_1_edited_0_d61d36cb.npy,0,lovora-real,real
lovora-real/image_1749555566037_3378_0_edited_0_6c8bd3c8.npy,0,lovora-real,real
lovora-real/image_1749555575598_3404_1_edited_0_f5bae94d.npy,0,lovora-real,real
lovora-real/image_1749555578456_3456_0_edited_1_29708523.npy,0,lovora-real,real
lovora-real/image_1749555582925_3412_0_edited_0_2e299f67.npy,0,lovora-real,real
lovora-real/image_1749555582925_3412_0_edited_1_d2ea821a.npy,0,lovora-real,real
lovora-real/image_1749555608722_3419_0_edited_1_e3c0d80d.npy,0,lovora-real,real
lovora-real/image_1749555613221_3459_1_edited_0_e79733d7.npy,0,lovora-real,real
lovora-real/image_1749555613572_3459_3_edited_1_419f6746.npy,0,lovora-real,real
lovora-real/image_1749555616549_3419_2_edited_0_b03684ef.npy,0,lovora-real,real
lovora-real/image_1749555620295_3464_1_edited_0_367169d5.npy,0,lovora-real,real
lovora-real/image_1749555645103_3440_3_edited_1_41709a88.npy,0,lovora-real,real
lovora-real/image_1749555666065_3421_2_edited_0_31a9874f.npy,0,lovora-real,real
lovora-real/image_1749555724329_3418_1_edited_0_aa7b17bc.npy,0,lovora-real,real
lovora-real/image_1749555726758_3415_2_edited_1_91be75ce.npy,0,lovora-real,real
lovora-real/image_1749555727563_3448_0_edited_2_bc9f3c63.npy,0,lovora-real,real
lovora-real/image_1749555728259_3448_3_edited_1_bc947b99.npy,0,lovora-real,real
lovora-real/image_1749555736203_3402_0_edited_0_9be0c2f3.npy,0,lovora-real,real
lovora-real/image_1749555745228_3431_3_edited_0_1fd48aad.npy,0,lovora-real,real
lovora-real/image_1749555747490_3428_0_edited_0_94c539ef.npy,0,lovora-real,real
lovora-real/image_1749555768169_3412_3_edited_1_24750540.npy,0,lovora-real,real
lovora-real/image_1749555778090_3397_2_edited_2_d1778d65.npy,0,lovora-real,real
lovora-real/image_1749555795292_3433_1_edited_1_20fb21a8.npy,0,lovora-real,real
lovora-real/image_1749555797520_3478_3_edited_0_b7c3df31.npy,0,lovora-real,real
lovora-real/image_1749555808362_3409_2_edited_1_67b6f59c.npy,0,lovora-real,real
lovora-real/image_1749555810335_3434_3_edited_0_406ec4ca.npy,0,lovora-real,real
lovora-real/image_1749555828432_3436_2_edited_0_b62d5ada.npy,0,lovora-real,real
lovora-real/image_1749555846775_3436_2_edited_0_64cca1b0.npy,0,lovora-real,real
lovora-real/image_1749555856992_3443_2_edited_2_688f5796.npy,0,lovora-real,real
lovora-real/image_1749555882641_3453_0_edited_0_d949e525.npy,0,lovora-real,real
lovora-real/image_1749555885054_3421_1_edited_0_3e36c9e1.npy,0,lovora-real,real
lovora-real/image_1749555886782_3439_2_edited_1_79850f22.npy,0,lovora-real,real
lovora-real/image_1749555896249_3406_2_edited_0_33cec67d.npy,0,lovora-real,real
lovora-real/image_1749555930407_3438_2_edited_1_a40c8a22.npy,0,lovora-real,real
lovora-real/image_1749555947837_3460_3_edited_3_25e62bfa.npy,0,lovora-real,real
lovora-real/image_1749555950543_3467_0_edited_0_5402cab4.npy,0,lovora-real,real
lovora-real/image_1749555955887_3453_0_edited_5_1b09cacb.npy,0,lovora-real,real
lovora-real/image_1749555964914_3424_0_edited_0_be2c9520.npy,0,lovora-real,real
lovora-real/image_1749555983562_3435_3_edited_0_f6855955.npy,0,lovora-real,real
lovora-real/image_1749555985667_3413_0_edited_0_6f5d28ff.npy,0,lovora-real,real
lovora-real/image_1749555986414_3416_0_edited_0_e4ed5211.npy,0,lovora-real,real
lovora-real/image_1749556010845_3452_2_edited_0_cba39b23.npy,0,lovora-real,real
lovora-real/image_1749556021924_3391_1_edited_1_a13292c6.npy,0,lovora-real,real
lovora-real/image_1749556032188_3501_3_edited_0_3068fbe5.npy,0,lovora-real,real
lovora-real/image_1749556042239_3455_3_edited_0_e999a803.npy,0,lovora-real,real
lovora-real/image_1749556048272_3450_1_edited_0_ff39dd5b.npy,0,lovora-real,real
lovora-real/image_1749556062426_3464_3_edited_0_32b40d5e.npy,0,lovora-real,real
lovora-real/image_1749556062809_3438_3_edited_0_b76bccc8.npy,0,lovora-real,real
lovora-real/image_1749556070405_3459_2_edited_1_d341b4ef.npy,0,lovora-real,real
lovora-real/image_1749556088390_3459_2_edited_0_72110b0b.npy,0,lovora-real,real
lovora-real/image_1749556092838_3457_1_edited_1_19fcab68.npy,0,lovora-real,real
lovora-real/image_1749556092867_3504_3_edited_0_a94b9c3d.npy,0,lovora-real,real
lovora-real/image_1749556098562_3400_2_edited_0_286f02ed.npy,0,lovora-real,real
lovora-real/image_1749556119788_3475_3_edited_2_e5f6567d.npy,0,lovora-real,real
lovora-real/image_1749556143091_3509_3_edited_1_0009f097.npy,0,lovora-real,real
lovora-real/image_1749556146669_3444_0_edited_0_f645bc45.npy,0,lovora-real,real
lovora-real/image_1749556172653_3462_3_edited_0_502efb95.npy,0,lovora-real,real
lovora-real/image_1749556191354_3444_3_edited_0_c6f12294.npy,0,lovora-real,real
lovora-real/image_1749556192927_3515_3_edited_2_1c90ae56.npy,0,lovora-real,real
lovora-real/image_1749556192927_3515_3_edited_3_190ee268.npy,0,lovora-real,real
lovora-real/image_1749556192927_3515_3_edited_4_c9dac4c9.npy,0,lovora-real,real
lovora-real/image_1749556197124_3433_2_edited_0_f23bb967.npy,0,lovora-real,real
lovora-real/image_1749556212765_3516_3_edited_0_304a6426.npy,0,lovora-real,real
lovora-real/image_1749556224663_3434_3_edited_0_6067655e.npy,0,lovora-real,real
lovora-real/image_1749556230826_3473_1_edited_0_f562efa5.npy,0,lovora-real,real
lovora-real/image_1749556245277_3492_3_edited_1_16421b1a.npy,0,lovora-real,real
lovora-real/image_1749556297665_3475_0_edited_2_161eeec9.npy,0,lovora-real,real
lovora-real/image_1749556304709_3490_3_edited_0_764ef41b.npy,0,lovora-real,real
lovora-real/image_1749556306992_3442_1_edited_0_455cefee.npy,0,lovora-real,real
lovora-real/image_1749556328119_3493_1_edited_0_642364cd.npy,0,lovora-real,real
lovora-real/image_1749556345144_3461_0_edited_0_57daf316.npy,0,lovora-real,real
lovora-real/image_1749556347827_3506_3_edited_0_d5a081dc.npy,0,lovora-real,real
lovora-real/image_1749556384528_3485_0_edited_0_871a3ef6.npy,0,lovora-real,real
lovora-real/image_1749556391269_3448_1_edited_0_98ca3447.npy,0,lovora-real,real
lovora-real/image_1749556396645_3505_0_edited_0_eb1f78df.npy,0,lovora-real,real
lovora-real/image_1749556419497_3453_0_edited_1_9ccd7da6.npy,0,lovora-real,real
lovora-real/image_1749556434655_3488_3_edited_0_0aa4f24a.npy,0,lovora-real,real
lovora-real/image_1749556444403_3488_0_edited_0_85a9a329.npy,0,lovora-real,real
lovora-real/image_1749556447126_3454_3_edited_0_095cc602.npy,0,lovora-real,real
lovora-real/image_1749556460877_3501_2_edited_0_11436a44.npy,0,lovora-real,real
lovora-real/image_1749556469678_3479_2_edited_0_67e01a93.npy,0,lovora-real,real
lovora-real/image_1749556475670_3457_0_edited_0_8e4ab05a.npy,0,lovora-real,real
lovora-real/image_1749556482990_3519_0_edited_2_654df610.npy,0,lovora-real,real
lovora-real/image_1749556515778_3496_2_edited_0_b560c533.npy,0,lovora-real,real
lovora-real/image_1749556526204_3494_3_edited_0_6618604e.npy,0,lovora-real,real
lovora-real/image_1749556532971_3495_0_edited_2_2e6ad2c0.npy,0,lovora-real,real
lovora-real/image_1749556533252_3544_0_edited_0_260dda20.npy,0,lovora-real,real
lovora-real/image_1749556533733_3439_2_edited_1_81eba54c.npy,0,lovora-real,real
lovora-real/image_1749556541441_3498_2_edited_0_5a67dfb8.npy,0,lovora-real,real
lovora-real/image_1749556552759_3499_0_edited_0_7921740b.npy,0,lovora-real,real
lovora-real/image_1749556578334_3550_3_edited_0_c779f173.npy,0,lovora-real,real
lovora-real/image_1749556584346_3549_1_edited_0_f1a377ec.npy,0,lovora-real,real
lovora-real/image_1749556639408_3483_2_edited_1_44e748ec.npy,0,lovora-real,real
lovora-real/image_1749556640183_3503_1_edited_0_d006894f.npy,0,lovora-real,real
lovora-real/image_1749556640183_3503_1_edited_1_10645c5b.npy,0,lovora-real,real
lovora-real/image_1749556660319_3473_2_edited_1_97f1cffb.npy,0,lovora-real,real
lovora-real/image_1749556687778_3527_3_edited_0_0bda7583.npy,0,lovora-real,real
lovora-real/image_1749556721572_3493_1_edited_1_536c5fb6.npy,0,lovora-real,real
lovora-real/image_1749556727384_3479_1_edited_0_32d986ec.npy,0,lovora-real,real
lovora-real/image_1749556730118_3493_0_edited_2_32e3151c.npy,0,lovora-real,real
lovora-real/image_1749556732893_3540_2_edited_2_7885ad9b.npy,0,lovora-real,real
lovora-real/image_1749556734711_3510_3_edited_2_a8074d37.npy,0,lovora-real,real
lovora-real/image_1749556737693_3531_2_edited_1_3e6cb94c.npy,0,lovora-real,real
lovora-real/image_1749556747161_3481_1_edited_1_0db8e677.npy,0,lovora-real,real
lovora-real/image_1749556779531_3514_1_edited_0_7ab937a2.npy,0,lovora-real,real
lovora-real/image_1749556779956_3534_0_edited_1_6d214bfc.npy,0,lovora-real,real
lovora-real/image_1749556834376_3548_0_edited_3_95948b86.npy,0,lovora-real,real
lovora-real/image_1749556877487_3536_3_edited_0_459117fe.npy,0,lovora-real,real
lovora-real/image_1749556898980_3524_0_edited_0_04b05488.npy,0,lovora-real,real
lovora-real/image_1749556937518_3542_2_edited_0_88f89398.npy,0,lovora-real,real
lovora-real/image_1749556937518_3542_2_edited_2_1287d4cb.npy,0,lovora-real,real
lovora-real/image_1749556937801_3583_0_edited_3_ec72e081.npy,0,lovora-real,real
lovora-real/image_1749556948739_3543_1_edited_1_0f37913f.npy,0,lovora-real,real
lovora-real/image_1749556953384_3528_2_edited_0_0e3c41b6.npy,0,lovora-real,real
lovora-real/image_1749556954934_3504_3_edited_0_49920240.npy,0,lovora-real,real
lovora-real/image_1749556955049_3558_0_edited_0_e2dc8e38.npy,0,lovora-real,real
lovora-real/image_1749556962085_3535_3_edited_1_b4327dc9.npy,0,lovora-real,real
lovora-real/image_1749556968839_3542_3_edited_1_42236199.npy,0,lovora-real,real
lovora-real/image_1749556969733_3587_1_edited_0_91eecc55.npy,0,lovora-real,real
lovora-real/image_1749556980621_3553_2_edited_1_42ab90fa.npy,0,lovora-real,real
lovora-real/image_1749556988325_3589_2_edited_1_8b6ad1f3.npy,0,lovora-real,real
lovora-real/image_1749556993514_3537_1_edited_0_093e8327.npy,0,lovora-real,real
lovora-real/image_1749556993996_3537_3_edited_0_eeff6a69.npy,0,lovora-real,real
lovora-real/image_1749557011952_3548_2_edited_0_b7f7df00.npy,0,lovora-real,real
lovora-real/image_1749557012213_3548_3_edited_0_ec74e222.npy,0,lovora-real,real
lovora-real/image_1749557012340_3539_2_edited_0_7d3c28a1.npy,0,lovora-real,real
lovora-real/image_1749557028718_3556_0_edited_0_b8be31fc.npy,0,lovora-real,real
lovora-real/image_1749557055446_3540_2_edited_0_e77a2391.npy,0,lovora-real,real
lovora-real/image_1749557073251_3542_3_edited_0_bb404541.npy,0,lovora-real,real
lovora-real/image_1749557078123_3508_0_edited_0_b33cefb8.npy,0,lovora-real,real
lovora-real/image_1749557086970_3540_1_edited_0_a096998e.npy,0,lovora-real,real
lovora-real/image_1749557097937_3510_2_edited_0_d4a3c851.npy,0,lovora-real,real
lovora-real/image_1749557121795_3558_3_edited_0_720aed20.npy,0,lovora-real,real
lovora-real/image_1749557125399_3564_1_edited_0_bfa65d71.npy,0,lovora-real,real
lovora-real/image_1749557133927_3601_0_edited_0_f3186882.npy,0,lovora-real,real
lovora-real/image_1749557177310_3560_2_edited_2_2de0b2b6.npy,0,lovora-real,real
lovora-real/image_1749557178182_3519_3_edited_2_4f17720b.npy,0,lovora-real,real
lovora-real/image_1749557205441_3565_2_edited_0_8e6b4a24.npy,0,lovora-real,real
lovora-real/image_1749557213559_3534_0_edited_2_cd96ce52.npy,0,lovora-real,real
lovora-real/image_1749557214789_3522_0_edited_0_607a41a9.npy,0,lovora-real,real
lovora-real/image_1749557232902_3560_2_edited_0_d8b4ca0e.npy,0,lovora-real,real
lovora-real/image_1749557238938_3557_1_edited_0_f6c8858e.npy,0,lovora-real,real
lovora-real/image_1749557241947_3575_0_edited_1_eadfcc92.npy,0,lovora-real,real
lovora-real/image_1749557256500_3559_3_edited_0_9afebec1.npy,0,lovora-real,real
lovora-real/image_1749557259821_3563_3_edited_0_d0b5c0d8.npy,0,lovora-real,real
lovora-real/image_1749557263283_3576_0_edited_1_198e9c28.npy,0,lovora-real,real
lovora-real/image_1749557277423_3570_0_edited_0_9ae24cde.npy,0,lovora-real,real
lovora-real/image_1749557277869_3540_0_edited_1_34db8e51.npy,0,lovora-real,real
lovora-real/image_1749557304529_3574_2_edited_0_371b086d.npy,0,lovora-real,real
lovora-real/image_1749557329858_3576_3_edited_0_fb1941fe.npy,0,lovora-real,real
lovora-real/image_1749557333624_3580_3_edited_2_f6468ed5.npy,0,lovora-real,real
lovora-real/image_1749557355937_3572_1_edited_0_2a5ba083.npy,0,lovora-real,real
lovora-real/image_1749557369659_3621_2_edited_0_b55877e5.npy,0,lovora-real,real
lovora-real/image_1749557370056_3550_3_edited_0_4ee2b055.npy,0,lovora-real,real
lovora-real/image_1749557378174_3533_0_edited_2_c7410f92.npy,0,lovora-real,real
lovora-real/image_1749557388046_3586_2_edited_0_4c2dfb92.npy,0,lovora-real,real
